Gender,Customer_Type,Age,Travel_Class,Travel_Distance,Arrival_Delay_in_Mins,Seat_Comfort,Catering,Platform_Location,Onboard_Wifi_Service,Onboard_Entertainment,Online_Support,Ease_of_Online_Booking,Onboard_Service,Legroom,Baggage_Handling,CheckIn_Service,Cleanliness,Online_Boarding
0,1.0,45.0,1,1401,0.0,1.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,2.0,2.0,4.0
1,0.0,41.0,0,3138,0.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1,0.0,59.0,0,3410,0.0,4.0,2.8503023724608467,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
0,0.0,49.0,0,2546,0.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
0,0.0,14.0,1,2472,19.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0
1,1.0,24.0,0,1634,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,3.694280411675384,3.3380550871275996,4.0,2.0
0,0.0,65.0,1,862,19.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0
1,0.0,20.0,1,2092,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.4550870760769934,2.0,4.0,5.0,5.0,3.0
1,0.0,42.0,0,3797,7.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
1,0.0,48.0,1,1727,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0
1,0.0,41.0,0,478,0.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0
1,0.0,43.0,0,3076,3.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1,1.0,43.0,1,2255,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,4.0,1.0
1,0.0,49.0,0,77,81.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3.4550870760769934,5.0,4.0,4.0,5.0,3.0
0,0.0,58.0,1,799,51.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,4.0,1.0,5.0,2.0,5.0
0,0.0,53.0,0,1549,0.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
1,0.0,10.0,0,2253,112.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.4550870760769934,5.0,4.0,1.0,3.0,4.0
1,0.0,42.0,0,1634,0.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
1,0.0,50.0,0,2673,0.0,3.0,2.8503023724608467,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
1,0.1821906328563891,41.0,0,2298,0.0,1.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0
1,0.0,8.0,1,1198,0.0,2.0,0.0,3.0,1.0,0.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,1.0
0,0.0,58.0,0,1693,0.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1,0.0,25.0,0,1687,0.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0
0,0.0,34.0,0,69,0.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0
1,0.1821906328563891,46.0,1,2418,0.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,2.0
0,0.0,13.0,1,3453,0.0,5.0,2.8503023724608467,2.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0
0,0.1821906328563891,35.0,0,3884,0.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0
0,1.0,36.0,1,1556,0.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,3.4550870760769934,4.0,1.0,1.0,2.0,1.0
1,0.0,9.0,1,1373,15.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0
0,0.0,48.0,1,102,0.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0
1,0.0,48.0,1,3231,0.0,2.0,2.0,3.0,5.0,2.0,1.0,5.0,4.0,2.0,4.0,4.0,3.0,5.0
1,0.0,52.0,0,1875,0.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0
0,0.0,42.0,0,2139,0.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0
1,0.0,39.0,1,1981,6.0,1.0,0.0,4.0,4.0,0.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0
1,0.1821906328563891,54.0,0,419,0.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
0,0.0,44.0,1,749,56.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0
0,0.0,60.0,0,479,13.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0
0,0.0,30.0,0,5060,0.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0
0,0.0,64.0,1,235,0.0,2.0,5.0,5.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
1,1.0,37.0,1,1766,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,1.0,1.0,4.0
1,0.0,37.0,1,3443,17.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,5.0
1,0.0,18.0,0,2644,0.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0
0,0.0,52.0,0,3855,0.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0
0,0.0,38.0,0,2566,68.0,3.0,3.0,3.0,5.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
1,0.0,53.0,0,1919,35.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
1,0.0,51.0,1,1631,62.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,4.0,4.0
0,0.0,49.0,0,1736,115.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
0,0.0,51.0,1,581,0.0,2.0,2.8503023724608467,1.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0
1,0.1821906328563891,25.0,0,2423,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0
0,0.1821906328563891,39.0,0,2085,1.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
0,1.0,23.0,1,1668,0.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0
0,1.0,29.0,1,2037,0.0,4.0,5.0,3.0,5.0,5.0,1.0,5.0,1.0,5.0,4.0,1.0,4.0,5.0
1,0.0,19.0,1,2870,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
1,0.1821906328563891,56.0,0,1848,51.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.1821906328563891,57.0,0,3168,0.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0
1,0.0,22.0,1,3440,0.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0
0,0.0,40.0,0,843,0.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0
0,0.0,21.0,1,1736,12.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
0,0.0,38.0,0,386,0.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,3.4550870760769934,4.0,4.0,4.0,4.0,5.0
1,1.0,23.0,0,1921,0.0,5.0,5.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,4.0,4.0,2.0
1,1.0,11.0,1,1965,15.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0
1,0.0,49.0,0,377,7.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
0,0.1821906328563891,54.0,1,970,0.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
1,0.0,40.0,1,4256,10.0,2.0,2.0,1.0,2.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0
1,0.0,22.0,1,1845,0.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0
1,0.0,35.0,1,1924,0.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0
1,1.0,18.0,1,2495,5.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,5.0,3.0
0,0.0,40.0,1,4350,25.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0
1,1.0,24.0,0,1661,0.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,5.0,4.0,1.0
1,0.0,8.0,1,1405,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0
0,0.0,9.0,1,3158,9.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.4550870760769934,3.0,4.0,4.0,4.0,2.0
1,0.0,7.0,1,1878,0.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,2.0,4.0,3.0,1.0,4.0,5.0
1,0.0,25.0,1,1665,5.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0
0,1.0,29.0,0,1644,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0
1,0.0,43.0,0,3208,160.0,1.0,2.8503023724608467,1.0,4.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,3.0
1,0.0,26.0,0,4237,75.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,4.0,3.0,5.0
1,0.0,51.0,1,2223,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0
0,0.0,33.0,0,2207,24.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0
1,0.0,26.0,0,3775,15.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0
0,0.1821906328563891,57.0,0,3931,0.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.1821906328563891,26.0,1,2092,126.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0
0,0.0,55.0,0,2003,0.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0
1,0.0,52.0,0,3740,0.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0
0,1.0,23.0,1,1773,8.0,3.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0
1,0.0,59.0,0,1949,0.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0
1,0.0,51.0,0,3711,0.0,3.0,5.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0
1,0.0,43.0,0,2744,10.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0
0,0.0,50.0,1,1248,3.0,0.0,0.0,3.0,2.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,3.0
1,0.0,50.0,1,1721,9.0,3.0,2.8503023724608467,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0
1,0.0,36.0,0,1478,0.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
0,0.0,42.0,0,1541,0.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,3.4550870760769934,4.0,5.0,5.0,5.0,4.0
0,0.0,49.0,0,304,0.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0
0,0.0,43.0,1,1493,11.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
1,1.0,27.0,0,1637,15.0,2.0,2.0,3.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0
0,0.0,69.0,1,88,0.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0
1,0.0,58.0,0,1614,0.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
1,0.0,31.0,1,2863,78.0,3.0,2.8503023724608467,1.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,1.0,4.0,3.0
0,0.0,53.0,0,339,0.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
0,0.0,68.0,1,1085,0.0,4.0,2.8503023724608467,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0
0,0.0,44.0,1,2518,14.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,2.0,4.0,2.0,2.0,2.0
0,0.0,44.0,0,285,3.0,4.0,2.8503023724608467,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.0,31.0,0,2806,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0
0,0.0,8.0,1,2656,259.0,4.0,5.0,5.0,4.0,1.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0
1,1.0,22.0,1,945,0.0,3.0,2.8503023724608467,3.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,2.0,5.0,1.0
1,0.0,39.0,0,1275,15.308802390146283,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0
1,0.0,63.0,0,521,3.0,0.0,0.0,4.0,3.0,5.0,5.0,5.0,5.0,0.0,5.0,4.0,5.0,5.0
1,0.1821906328563891,55.0,1,1619,36.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,3.0,1.0
0,0.0,57.0,0,2589,0.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0
1,0.1821906328563891,42.0,0,3196,0.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.0,70.0,0,2480,7.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,3.4550870760769934,4.0,5.0,3.0,5.0,5.0
1,1.0,39.0,0,2147,11.0,3.0,3.0,5.0,2.0,3.0,2.0,2.0,3.4550870760769934,5.0,4.0,4.0,4.0,2.0
1,0.0,43.0,1,2248,79.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0
0,0.0,13.0,1,2406,12.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0
0,0.1821906328563891,58.0,0,2305,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
1,0.0,44.0,1,1518,0.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,5.0,1.0,4.0,5.0,2.0
0,0.0,8.0,1,1509,9.0,3.0,3.0,3.0,2.0,4.0,5.0,5.0,3.4550870760769934,5.0,5.0,5.0,5.0,5.0
0,0.1821906328563891,23.0,1,1606,0.0,2.0,2.0,3.0,5.0,2.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0
1,0.0,54.0,1,2129,27.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0
1,0.0,51.0,1,2280,0.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0
0,0.0,44.0,1,2492,0.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,1.0,4.0
0,1.0,40.0,0,1542,33.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,2.0,3.0,2.0,2.0,1.0,5.0
0,0.0,45.0,0,3799,0.0,2.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
1,0.0,52.0,1,3272,0.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,5.0,4.0,5.0,1.0
0,0.0,28.0,0,3003,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,2.0,5.0
1,0.0,55.0,0,1538,0.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0
0,0.0,15.0,1,2714,18.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0
0,1.0,32.0,0,1924,23.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0
1,0.1821906328563891,77.0,0,439,0.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.4550870760769934,1.0,3.0,4.0,3.0,4.0
0,0.1821906328563891,25.0,0,2362,232.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0
1,1.0,29.0,1,2552,29.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,2.0,5.0,3.0,2.0,3.0,5.0
0,0.0,40.0,0,458,0.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
1,0.0,12.0,1,1566,0.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,3.4550870760769934,2.0,3.0,5.0,1.0,1.0
1,0.0,34.0,0,1596,0.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
1,0.0,25.0,1,1719,0.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0
0,1.0,27.0,1,3169,8.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0
1,0.0,34.0,1,1886,0.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0
0,0.0,55.0,1,634,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
1,0.0,57.0,1,2137,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0
1,0.0,15.0,1,2450,1.0,0.0,0.0,5.0,2.0,0.0,2.0,2.0,4.0,5.0,4.0,3.0,5.0,2.0
1,0.0,29.0,0,1411,0.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0
0,0.0,62.0,1,562,0.0,4.0,2.8503023724608467,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
1,0.0,44.0,1,4300,52.0,3.0,2.8503023724608467,5.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0
0,0.0,42.0,0,829,21.0,3.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0
0,1.0,19.0,1,2946,0.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.4550870760769934,5.0,4.0,5.0,4.0,4.0
1,0.0,52.0,0,1272,0.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1,0.0,54.0,1,1642,0.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0
1,0.0,45.0,0,1994,0.0,1.0,1.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1,0.0,30.0,1,2088,162.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0
0,0.0,53.0,1,2279,158.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0
0,1.0,25.0,1,2770,1.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0
0,0.0,51.0,0,441,34.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0
1,0.0,62.0,0,762,14.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0
0,0.0,61.0,1,1272,0.0,5.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0
0,0.1821906328563891,22.0,0,2347,37.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
0,0.0,23.0,1,1423,3.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0
0,0.0,28.0,1,2206,28.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0
0,0.0,41.0,0,973,0.0,2.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
0,0.0,35.0,1,2183,0.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0
1,0.1821906328563891,20.0,0,4267,0.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,2.0,5.0
0,0.0,38.0,0,1090,0.0,4.0,2.8503023724608467,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
1,1.0,34.0,0,1679,0.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,5.0,5.0,2.0
1,0.0,27.0,1,1842,47.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.4550870760769934,5.0,5.0,3.0,4.0,5.0
1,0.0,49.0,1,2285,0.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,1.0,2.0,4.0,5.0,3.0
0,0.0,18.0,1,1178,0.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0
0,1.0,27.0,0,2701,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,2.0
1,0.0,43.0,1,2253,0.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,4.0,1.0,3.0,2.0
0,0.1821906328563891,37.0,1,2883,0.0,4.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0
1,0.0,48.0,0,891,7.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.4550870760769934,5.0,5.0,5.0,5.0,3.0
1,0.0,52.0,0,3136,16.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0
0,0.0,55.0,0,3769,0.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,3.4550870760769934,4.0,4.0,5.0,4.0,5.0
0,0.1821906328563891,38.0,1,2077,0.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0
1,0.0,43.0,1,1830,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0
0,0.0,54.0,0,1559,53.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0
1,0.1821906328563891,39.0,0,444,0.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
0,0.0,54.0,1,1612,0.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0
0,0.0,32.0,1,1716,0.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,0.0,80.0,0,3475,0.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
1,0.0,59.0,0,294,7.0,2.0,2.8503023724608467,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0
0,1.0,21.0,1,2371,0.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,5.0
0,0.0,16.0,0,3385,0.0,3.0,2.8503023724608467,3.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,5.0
0,0.0,57.0,1,275,12.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0
0,0.0,33.0,1,2322,12.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,1.0,3.0,4.0
1,0.0,35.0,1,1923,20.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0
1,0.0,41.0,1,2296,134.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0
1,0.0,11.0,1,3159,318.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0
0,1.0,8.0,1,2196,12.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0
0,0.0,48.0,1,792,0.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0
0,0.1821906328563891,24.0,1,1273,8.0,1.0,0.0,3.0,5.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0
1,0.0,48.0,0,2406,154.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0
1,1.0,36.0,0,2916,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.4550870760769934,5.0,4.0,4.0,5.0,3.0
1,1.0,27.0,0,2234,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0
